Sentence,Perplexity,Min Prob,Label
"Trends of society and cultures can therefore be observed as a function of time .
",27.376853942871094,4064.845703125,1
"These statistical analyses will give governments more accurate information when drafting policies .
",88.61790466308594,28476.162109375,1
"An example of making an good informed decision is the story of the planning and constructing of a walking path , where the government has a lack of information and decides that the people needs a proper concrete walking path and builds one at a randomly location .
",59.15398025512695,121710.6875,0
"However , they could have built the walking path on a dirt path that has been walked out by the people themselves .
",66.19096374511719,107979.8359375,1
"Knowing that this is the favorable route by the people , the government now has sufficient information to build a walking path that truly benefits the people .
",63.08819580078125,319037.28125,0
"Still the possible downfall of these surveillance technologies is too present in my paranoid mind and they clearly overweight the benefits , in my opinion .
",129.9989013671875,802325.1875,0
"It is therefore better to stick to the status quo .
",26.38044548034668,4548.25830078125,1
"With the development of technology , we have more advanced method to track people in today 's society .
",40.527793884277344,2853.543701171875,0
"Surveillance technology such as RFID ( radio-frequency identification ) is frequently used by the police to track people who are considered suspicious .
",10.887407302856444,13666.89453125,1
"However , the using of surveillance technology is usually done secretly , and a debate has been aroused today that whether surveillance technology should be abandoned .
",79.3097915649414,162257.171875,0
"Some socialists argue that installing surveillance device on people offends human rights and should be totally abandoned .
",78.3978042602539,76272.328125,0
"However , people who are taking security job assert that surveillance technology is the most effective way to track people and make it easier for them to track those suspicious people so that they can do their work much more effectively .
",36.95130157470703,1204793.5,0
"In my point of view , surveillance technology should still be used to track people at present since there are no better solutions .
",45.476192474365234,51837.3125,0
"The application of surveillance technology is the most effective method to track people and thus can help the police a lot .
",36.36649703979492,8429.458984375,1
"Although that method may invade certain people 's right and privacy , but in exchange for that we can get a safe and peaceful society .
",58.60856628417969,439208.34375,0
"If the surveillance technology is abandoned , it makes the police very difficult to track the suspicious people and can have little control of those people who are dangerous to the society .
",51.69335174560547,13809.09765625,0
"For example , without surveillance technology , the murders can escape much more easily since no one knows their position .
",83.76815032958984,88643.15625,0
"Without surveillance technology , the suspicious people might actually commit a murder and the murder can be much more serious if the police can not arrive in time to help out .
",54.698524475097656,24163.44140625,0
"On the other hand , the application of surveillance technology serves as a warning to the murders and they might not commit more murder since they might be afraid of being tracked by the police .
",33.46562576293945,2234427.0,0
"If that technology is abandoned , it may trigger more bad people to commit murder or stole things since it is very difficult for the police to track them and they have a high possibility of not being punished by the law .
",29.391132354736328,146876.09375,0
"Therefore , the continuation of using surveillance technology is really necessary .
",128.40150451660156,91219.4453125,1
"Although surveillance technology should not be totally abandoned , regulations of using that is expected .
",217.47344970703125,16795.263671875,0
"With the popularization of surveillance technology , a more concise and more complete regulations of using that is highly needed .
",119.50282287597656,157479.5,0
