Sentence,max_min_diff,Perplexity,flesch_reading_ease,flesch_reading_grade
"With the development of technology , we have more advanced method to track people in today 's society .
",7.765475198626518,40.527793884277344,37.3,12.3
"Surveillance technology such as RFID ( radio-frequency identification ) is frequently used by the police to track people who are considered suspicious .
",9.518469845410436,10.887407302856445,0.42,18.2
"However , the using of surveillance technology is usually done secretly , and a debate has been aroused today that whether surveillance technology should be abandoned .
",11.881654135882854,79.3097915649414,13.28,17.4
"Some socialists argue that installing surveillance device on people offends human rights and should be totally abandoned .
",11.089945301413536,78.3978042602539,37.3,12.3
"However , people who are taking security job assert that surveillance technology is the most effective way to track people and make it easier for them to track those suspicious people so that they can do their work much more effectively .
",13.974870847538114,36.95130157470703,22.42,20.1
"In my point of view , surveillance technology should still be used to track people at present since there are no better solutions .
",10.846758593805134,45.476192474365234,57.61,10.7
"The application of surveillance technology is the most effective method to track people and thus can help the police a lot .
",8.644359678030014,36.36649703979492,50.16,11.5
"Although that method may invade certain people 's right and privacy , but in exchange for that we can get a safe and peaceful society .
",12.316383421421051,58.60856628417969,55.58,11.5
"If the surveillance technology is abandoned , it makes the police very difficult to track the suspicious people and can have little control of those people who are dangerous to the society .
",9.413205206394196,51.69335174560547,31.55,16.6
"For example , without surveillance technology , the murders can escape much more easily since no one knows their position .
",11.028627336025238,83.76815032958984,27.83,13.9
"Without surveillance technology , the suspicious people might actually commit a murder and the murder can be much more serious if the police can not arrive in time to help out .
",9.949565678834915,54.698524475097656,32.57,16.2
"On the other hand , the application of surveillance technology serves as a warning to the murders and they might not commit more murder since they might be afraid of being tracked by the police .
",14.474648714065552,33.46562576293945,45.43,15.4
"If that technology is abandoned , it may trigger more bad people to commit murder or stole things since it is very difficult for the police to track them and they have a high possibility of not being punished by the law .
",11.785124525427818,29.391132354736328,38.32,18.1
"Therefore , the continuation of using surveillance technology is really necessary .
",10.994848906993866,128.40150451660156,-31.74,20.2
"Although surveillance technology should not be totally abandoned , regulations of using that is expected .
",9.45146843791008,217.47344970703125,6.5,15.8
"With the popularization of surveillance technology , a more concise and more complete regulations of using that is highly needed .
",11.921958778053522,119.50282287597656,18.35,15.4
"For example , making ordinary people not allowed to use that and do not let the surveillance device accessible to the ordinary people so that abuse usage of surveillance technology can be avoided , which is also a effective way to protect human right .
",11.185905173420906,62.5997428894043,20.39,20.8
"Only police should be allowed to use surveillance technology and such technology can only be used to help tracking the murders or people suspected .
",11.963457390666008,44.49664306640625,30.2,15.0
"With proper use of surveillance technology , surveillance technology can be a good tool for the police , and also benefit all the society .
",8.704139947891235,34.64418029785156,23.77,15.4
"It is unavoidable for some socialists to argue that surveillance technology invade human rights , however , for the sake of whole society , surveillance technology should still be used .
",14.03439937112853,62.75147247314453,18.69,17.4
"As long as the regulations of using that are obeyed , surveillance technology can serve as a good tool .
",12.01351029612124,63.4781494140625,53.21,10.3
"In the modern society , public surveillance is becoming a normal phenomenon .
",6.527273774147034,55.625274658203125,1.09,15.8
"In the United States , after the horrible attack on 11 September , the US congress passed the Patriot Act , which is mainly to increase domestic surveillance , to counter against the terrorists .
",9.64799149055034,27.751928329467773,24.11,17.4
"However , although these bureaucratic actions prevent another similar attack from happening again , the act is widely criticized for its violation over individual privacy .
",11.213356137275696,114.8602523803711,-11.1,20.5
"With the development of surveillance technology such as RFID , spy on the population can be much easier , which will create even worse scenery for the citizens .
",14.84977032104507,49.82829284667969,36.63,14.6
"In this paper , the incorrectness of using technology such as RFID to track people will be proved by the discussion of violation of privacy , the trend to misuse such measures and the enhancement of the totalitarian rule of the authority .
",11.325159550644457,46.98908233642578,13.96,21.3
"First , the violation of privacy will be dramatically increased .
",9.316681265830994,82.87648010253906,3.12,15.1
"Typically , the RFID tags are small devices with a read-only chip .
",8.954180300235748,33.8343505859375,51.85,8.8
"The regular distance of data exchange can be several meters .
",9.18310484290123,164.07383728027344,35.95,10.7
"Once such chip is loaded with personal information and implants in individuals , all the information about his or her life can be recorded .
",11.31780971493572,50.70725631713867,39.67,13.4
"Some supporters may argue that it will more convenient to use RFID for identification in place like airport and check point .
",9.632266849279404,95.11463165283203,58.62,10.3
"However , the fact is that such technology will create check points everywhere .
",12.100217759609222,91.01380157470703,42.38,10.3
"Furthermore , such tracking on individuals is done without permission of the subject person .
",12.51645964384079,131.86399841308594,15.98,14.3
"That is to say , people will be surveilled for every moment without awareness .
",10.25515029579401,58.79064178466797,66.74,7.2
